url,label
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5404_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5405_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5406_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5407_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5408_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5409_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5410_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5411_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5412_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5413_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5414_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5415_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5416_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5417_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5418_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5419_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5420_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5421_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5422_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5423_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5424_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5425_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5426_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5427_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5428_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5429_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5430_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5431_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5432_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5433_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5434_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5435_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5436_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5437_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5438_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5439_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5440_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5441_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5442_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5443_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5444_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5445_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5446_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5447_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5448_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5449_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5450_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5451_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5452_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5453_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5454_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5455_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5456_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5457_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5458_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5459_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5460_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5461_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5462_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5463_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5464_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5465_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5466_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5467_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5468_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5469_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5470_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5471_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5472_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5473_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5474_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5475_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5476_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5477_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5478_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5479_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5480_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5481_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5482_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5483_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5484_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5485_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5486_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5487_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5488_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5489_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5490_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5491_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5492_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5493_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5494_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5495_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5496_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5497_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5498_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5499_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5500_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5501_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5502_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5503_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5504_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5505_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5506_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5507_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5508_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5509_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5510_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5511_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5512_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5513_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5514_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5515_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5516_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5517_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5518_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5519_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5520_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5521_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5522_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5523_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5524_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5525_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5526_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5527_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5528_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5529_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5530_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5531_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5532_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5533_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5534_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5535_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5536_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5537_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5538_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5539_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5540_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5541_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5542_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5543_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5544_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5545_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5546_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5547_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5548_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5549_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5550_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5551_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5552_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5553_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5554_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5555_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5556_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/5557_Tomato_Bacterial_spot.jpg,Tomato_Bacterial_spot
